user_id,item_id,ui_b1_count_in_week,ui_b2_count_in_week,ui_b3_count_in_week,ui_b4_count_in_week,buy_or_not
101640658.0,125561187.0,1,0,1,0,0.0
101640658.0,159211746.0,1,0,0,0,0.0
101640658.0,285054497.0,6,0,1,0,0.0
101640658.0,285655695.0,5,1,1,0,0.0
101640658.0,301475110.0,2,0,1,0,0.0
101640658.0,337997701.0,3,0,1,0,0.0
101640658.0,347993086.0,4,0,0,0,0.0
101640658.0,370548591.0,2,0,1,0,0.0
101640658.0,377872143.0,1,1,0,0,0.0
101657392.0,195499877.0,2,0,0,0,0.0
101657392.0,227661312.0,6,0,0,0,0.0
101668711.0,184514270.0,1,0,1,0,0.0
101680957.0,39335239.0,5,0,0,0,0.0
101680957.0,203886865.0,1,0,1,0,0.0
101680957.0,247829210.0,9,0,2,1,0.0
101680957.0,273555346.0,9,0,0,0,0.0
101680957.0,279209585.0,2,0,0,0,0.0
101686885.0,209487942.0,10,0,1,1,0.0
101691535.0,59573705.0,7,1,1,0,0.0
101691535.0,68671660.0,2,1,0,0,0.0
101691535.0,136934123.0,2,1,0,0,0.0
101691535.0,141508638.0,2,1,0,0,0.0
101691535.0,217289611.0,1,1,0,0,0.0
101691535.0,292570661.0,1,0,0,0,0.0
101691535.0,320367833.0,2,0,0,0,0.0
101691535.0,346164551.0,2,1,0,0,0.0
101729941.0,77830234.0,10,0,0,0,0.0
101729941.0,185758718.0,8,0,0,1,0.0
101729941.0,190611090.0,1,0,0,0,0.0
101729941.0,217056490.0,11,0,0,1,0.0
101729941.0,389739489.0,2,0,0,0,0.0
101770330.0,333525836.0,12,0,0,1,0.0
101786713.0,27898986.0,1,0,0,0,0.0
101786713.0,106310603.0,2,0,0,0,0.0
101786713.0,125864520.0,1,0,0,0,0.0
101818222.0,90706355.0,1,0,1,1,0.0
101820583.0,41361671.0,12,1,0,0,0.0
101820583.0,301845609.0,11,1,0,1,0.0
101820583.0,385938408.0,1,0,0,0,0.0
101820583.0,386223480.0,1,0,0,0,0.0
101823100.0,147046001.0,1,0,0,0,0.0
101845264.0,5764701.0,19,0,1,1,0.0
101845264.0,32125318.0,2,0,0,0,0.0
101845264.0,92047526.0,6,0,0,0,0.0
101845264.0,97174987.0,3,0,0,0,0.0
101845264.0,139175072.0,2,0,0,0,0.0
101845264.0,156639775.0,2,0,1,0,0.0
101845264.0,211982450.0,9,0,1,0,0.0
101845264.0,245771271.0,1,0,1,0,0.0
101845264.0,376639929.0,2,0,1,0,0.0
101845264.0,399372988.0,1,0,0,0,0.0
101847145.0,4864853.0,4,1,0,1,0.0
101847145.0,60531820.0,5,0,1,1,0.0
101847145.0,251761393.0,4,1,0,1,0.0
101847145.0,254567983.0,11,1,0,0,0.0
101847145.0,300615990.0,3,1,0,0,0.0
101847145.0,366813001.0,9,0,0,1,0.0
101878519.0,35990.0,1,0,0,0,0.0
101878519.0,49833786.0,3,0,0,0,0.0
101878519.0,67767067.0,1,1,0,0,0.0
101878519.0,245881056.0,1,0,0,0,1.0
101878519.0,275213962.0,2,0,0,0,0.0
101878519.0,283895311.0,1,0,0,0,0.0
101878519.0,306485042.0,2,0,0,0,0.0
101878519.0,329324782.0,1,0,0,0,0.0
101878519.0,361983554.0,1,0,0,0,0.0
101879611.0,79666832.0,7,0,1,1,0.0
101879611.0,277473577.0,8,0,2,1,0.0
101936281.0,26225160.0,1,0,0,0,0.0
101936281.0,97592100.0,1,0,0,0,0.0
101960311.0,288251359.0,2,0,0,0,0.0
101969992.0,33372163.0,4,0,1,0,0.0
101969992.0,35845604.0,2,0,0,0,0.0
101969992.0,39446382.0,10,0,1,1,0.0
101969992.0,76269538.0,2,0,0,0,0.0
101969992.0,95523765.0,1,0,1,0,0.0
101969992.0,121657420.0,8,0,1,1,0.0
101969992.0,173278369.0,2,0,0,0,0.0
101969992.0,219202175.0,2,0,0,0,0.0
101969992.0,305404301.0,2,0,0,0,0.0
101969992.0,318964860.0,4,0,0,0,0.0
101969992.0,391597213.0,8,0,1,1,0.0
101969992.0,398248499.0,1,0,0,0,0.0
101970481.0,16808380.0,4,0,0,0,0.0
101978062.0,119621319.0,23,0,2,1,0.0
101982247.0,87919185.0,5,2,0,0,0.0
101982247.0,88551405.0,4,1,0,0,0.0
101982247.0,273531284.0,1,0,0,1,0.0
101982247.0,280748151.0,2,0,0,1,0.0
101982247.0,332206326.0,1,0,0,0,0.0
101982247.0,333656064.0,3,1,0,0,0.0
101982646.0,40878246.0,1,0,1,0,0.0
101982646.0,55600198.0,3,0,1,0,1.0
101982646.0,148159905.0,2,0,1,0,0.0
101982646.0,186971311.0,2,0,1,0,0.0
101982646.0,187575918.0,1,0,1,0,0.0
101982646.0,232590612.0,6,0,1,1,0.0
101982646.0,250323085.0,4,0,1,0,0.0
101982646.0,305427613.0,2,0,1,0,0.0
101982646.0,392240532.0,1,0,0,0,0.0
101982646.0,402956910.0,1,0,1,0,0.0
101990878.0,270659100.0,3,0,0,1,0.0
101996749.0,261028932.0,18,1,1,1,0.0
101996749.0,353990961.0,20,0,1,1,0.0
102009397.0,81471064.0,1,1,0,0,0.0
102009397.0,232081176.0,1,1,0,0,0.0
102009397.0,312841667.0,2,0,1,0,0.0
102009397.0,332911727.0,2,0,1,1,0.0
102009397.0,351490497.0,2,1,0,0,0.0
102009397.0,357049176.0,1,1,0,0,1.0
102009397.0,378731518.0,1,0,1,0,0.0
102009397.0,381326349.0,3,0,1,0,0.0
102011320.0,108759802.0,9,0,0,1,0.0
102011320.0,308458109.0,8,0,0,1,0.0
102028948.0,224158980.0,6,1,1,1,0.0
102028948.0,266286879.0,5,0,1,1,0.0
102028948.0,309890689.0,3,0,1,1,0.0
102030700.0,372318596.0,1,1,0,0,1.0
102035536.0,97655171.0,8,0,0,0,0.0
102035536.0,333147423.0,13,0,1,1,0.0
102058336.0,90421159.0,1,0,0,0,0.0
102058336.0,108141096.0,1,0,0,0,0.0
102058336.0,176542918.0,1,0,0,0,0.0
102058336.0,197072730.0,1,0,0,0,0.0
102058336.0,333529188.0,1,0,0,0,0.0
102058336.0,388200891.0,1,0,0,0,0.0
102110170.0,24178480.0,7,0,1,1,0.0
102110170.0,51001912.0,3,0,0,0,0.0
102110170.0,207765520.0,3,0,0,0,0.0
102110170.0,272349035.0,8,0,1,1,0.0
102110170.0,313434445.0,3,1,0,0,0.0
102110170.0,338906559.0,2,0,0,0,0.0
102110170.0,359305014.0,1,1,0,0,0.0
102110170.0,397363690.0,10,0,0,0,0.0
102127399.0,105020088.0,2,0,0,0,0.0
102143824.0,86831881.0,1,0,0,0,0.0
102143824.0,92958906.0,1,0,0,0,0.0
102143824.0,133408825.0,2,0,0,0,0.0
102143824.0,164583127.0,1,0,0,0,0.0
102143824.0,297774414.0,2,0,0,0,0.0
102213124.0,134674087.0,5,1,0,0,0.0
102213124.0,182657906.0,5,1,0,0,0.0
102213124.0,318337168.0,4,1,0,0,0.0
102225973.0,20328279.0,2,0,1,0,0.0
102225973.0,36033587.0,9,0,0,1,0.0
102229108.0,397104152.0,7,0,0,1,0.0
102263707.0,215228087.0,3,1,1,1,0.0
102272404.0,13577585.0,2,1,0,0,0.0
102272404.0,150984265.0,1,0,0,1,0.0
102272404.0,363855514.0,1,1,1,0,0.0
102299080.0,230481389.0,1,0,0,0,0.0
102310093.0,335785915.0,1,0,0,0,0.0
102316591.0,47943586.0,5,0,1,0,0.0
102316591.0,127399956.0,7,0,0,0,0.0
102316591.0,216943824.0,1,0,0,0,0.0
102316591.0,279530868.0,4,0,0,0,0.0
102328984.0,313125044.0,5,0,0,1,0.0
102328984.0,341355451.0,6,0,1,1,0.0
102415156.0,241685115.0,2,1,0,0,0.0
102426133.0,127651633.0,2,0,0,1,0.0
102434308.0,54986906.0,2,0,1,0,0.0
102434308.0,66042715.0,2,0,1,0,0.0
102434308.0,73559089.0,3,0,1,0,0.0
102434308.0,82659337.0,3,0,1,0,0.0
102434308.0,235093051.0,3,0,1,1,0.0
102434308.0,297723988.0,2,0,1,0,0.0
102434308.0,313804700.0,7,0,0,0,0.0
102443404.0,253746630.0,1,0,1,0,0.0
102443404.0,319455531.0,1,0,1,0,0.0
102443461.0,16285600.0,8,0,0,1,0.0
102443461.0,55166409.0,7,0,0,1,0.0
102443461.0,403463980.0,1,1,0,0,0.0
102466261.0,7394476.0,20,0,1,1,0.0
102466261.0,185919699.0,3,0,0,0,0.0
102466261.0,356676544.0,13,0,1,1,0.0
102474892.0,37398455.0,1,0,0,0,0.0
102506116.0,79116696.0,11,1,1,2,0.0
102506116.0,107643729.0,5,0,1,1,0.0
102506116.0,350391118.0,3,0,0,0,0.0
102506116.0,385583327.0,1,0,1,0,0.0
102516628.0,133698188.0,1,1,0,0,0.0
102516628.0,313935483.0,1,1,0,0,0.0
102516628.0,316516665.0,1,1,0,0,0.0
102523843.0,104762623.0,1,0,0,1,0.0
102539029.0,22642169.0,1,0,0,0,0.0
102539029.0,218321731.0,2,0,0,1,0.0
102539029.0,272828092.0,1,0,0,0,0.0
102542083.0,140342917.0,11,0,0,0,0.0
102562879.0,66789636.0,11,1,0,1,0.0
102562879.0,112081113.0,5,0,0,1,0.0
102562879.0,190529882.0,4,0,1,1,0.0
102562879.0,269238626.0,2,1,1,1,0.0
102612580.0,2763384.0,2,0,1,0,0.0
102612580.0,10969099.0,1,0,0,0,0.0
102612580.0,144151588.0,1,0,1,0,0.0
102612580.0,250987592.0,1,0,1,1,0.0
102612580.0,404542411.0,2,0,0,0,0.0
102616570.0,59501634.0,1,0,1,1,0.0
102616570.0,123941356.0,1,0,0,0,0.0
102616570.0,236131146.0,1,0,1,0,0.0
102616570.0,241151537.0,3,0,1,1,0.0
102616570.0,317091445.0,1,0,1,1,0.0
102616570.0,368954567.0,2,0,1,1,0.0
102616570.0,372796428.0,3,0,0,1,0.0
102616570.0,374027379.0,1,0,1,0,1.0
102616570.0,388298145.0,1,0,1,0,0.0
102633271.0,56924324.0,1,0,1,0,0.0
102633271.0,67556399.0,1,0,1,0,0.0
102633271.0,90818148.0,1,0,1,0,0.0
102633271.0,183875263.0,1,0,1,0,0.0
102633271.0,187302627.0,1,0,0,0,0.0
102633271.0,201807855.0,1,0,0,0,0.0
102633271.0,237745835.0,1,0,1,0,0.0
102633271.0,262305468.0,4,0,1,0,0.0
102633271.0,274703772.0,4,0,1,0,0.0
102633271.0,281773275.0,1,0,0,0,0.0
102633271.0,316542306.0,1,0,0,0,0.0
102633271.0,332347939.0,2,0,1,0,0.0
102633271.0,388285598.0,1,0,1,0,0.0
102633271.0,402799627.0,1,0,1,0,0.0
102638278.0,57666824.0,2,1,0,0,0.0
102638278.0,72643918.0,1,0,0,0,0.0
102638278.0,294806622.0,1,1,0,0,1.0
102638278.0,378870348.0,1,0,0,0,0.0
102638278.0,404344498.0,2,1,0,0,0.0
102650143.0,53813807.0,1,0,0,0,0.0
102650143.0,62293848.0,3,0,0,0,0.0
102650143.0,100382379.0,2,0,1,1,0.0
102650143.0,110722636.0,1,0,0,0,0.0
102650143.0,139105070.0,3,0,1,0,0.0
102650143.0,166673990.0,1,0,1,0,1.0
102650143.0,192191023.0,2,0,0,0,1.0
102650143.0,273537214.0,1,0,0,0,0.0
102650143.0,297514535.0,1,0,0,0,0.0
102654361.0,86330475.0,1,1,0,0,0.0
102658750.0,46177834.0,16,0,1,1,0.0
102661120.0,95524362.0,1,0,0,0,0.0
102661120.0,317119650.0,2,0,1,0,0.0
102676297.0,39176725.0,1,0,0,0,0.0
102676297.0,96733837.0,1,0,0,0,0.0
102676297.0,371075608.0,1,0,0,1,0.0
102690271.0,213732277.0,3,0,1,0,0.0
102690271.0,245402588.0,3,0,1,0,0.0
102690271.0,400080312.0,4,0,1,0,0.0
102708775.0,3970495.0,1,0,0,0,0.0
102708775.0,4519819.0,1,0,0,0,0.0
102708775.0,174044505.0,1,1,0,0,0.0
102708775.0,223623862.0,1,0,0,0,0.0
102708775.0,233089843.0,1,0,0,0,0.0
102708775.0,292408637.0,1,0,0,0,0.0
102708775.0,309098560.0,1,0,0,0,0.0
102721486.0,48311962.0,5,0,0,0,0.0
102721486.0,72808535.0,1,0,0,0,0.0
102721486.0,74261517.0,1,0,0,0,0.0
102721486.0,168294908.0,1,0,0,0,0.0
102721486.0,216310526.0,1,0,0,0,0.0
102721486.0,258653959.0,3,0,1,1,0.0
102721486.0,278348553.0,1,0,0,0,0.0
102721486.0,348461700.0,1,1,0,0,1.0
102721486.0,380561552.0,1,0,0,0,0.0
102730126.0,236845743.0,1,0,0,0,1.0
102738961.0,57848807.0,1,0,0,0,0.0
102746167.0,37908916.0,5,0,1,0,0.0
102746167.0,131079061.0,3,0,1,0,0.0
102746167.0,231917016.0,13,0,1,1,0.0
102746167.0,241955097.0,2,0,1,0,1.0
102746167.0,243481823.0,2,0,1,0,0.0
102746167.0,284327825.0,4,0,1,0,0.0
102761158.0,39194452.0,2,0,0,0,0.0
102761158.0,55624957.0,4,1,0,1,0.0
102761158.0,128021073.0,2,0,0,0,0.0
102761158.0,132107517.0,5,1,0,1,0.0
102761158.0,148985052.0,3,1,0,0,0.0
102761158.0,149372053.0,1,1,0,0,0.0
102761158.0,158734777.0,1,1,0,0,0.0
102761158.0,198370968.0,1,1,0,0,0.0
102761158.0,208420005.0,1,1,0,0,0.0
102761158.0,220977625.0,4,1,0,0,0.0
102761158.0,254120327.0,1,1,0,0,0.0
102761158.0,255708467.0,3,1,0,0,0.0
102761158.0,265530985.0,1,1,0,0,0.0
102761158.0,278560838.0,7,1,0,1,0.0
102761158.0,299628826.0,3,0,0,0,0.0
102761158.0,302096252.0,2,1,0,0,0.0
102761158.0,305115892.0,1,1,0,0,0.0
102761158.0,343676517.0,4,1,0,0,0.0
102761158.0,357532634.0,2,1,0,0,0.0
102761158.0,358873848.0,2,0,0,1,0.0
102761158.0,399811286.0,1,1,0,0,0.0
102769936.0,28280381.0,1,0,0,0,0.0
102769936.0,39771482.0,6,0,0,0,0.0
102769936.0,338369498.0,1,0,0,0,0.0
102777769.0,104979169.0,12,0,1,1,0.0
102780538.0,206100305.0,3,2,0,0,1.0
102780538.0,394874003.0,1,0,0,0,0.0
102831484.0,124969584.0,1,0,0,0,0.0
102865660.0,145969799.0,16,0,1,1,0.0
102865660.0,206565604.0,13,0,0,1,0.0
102873892.0,44654415.0,1,1,0,0,0.0
102873892.0,148668991.0,2,1,0,0,0.0
102873892.0,329402786.0,1,1,0,0,0.0
102889078.0,382580713.0,1,0,0,0,0.0
102901354.0,127768.0,2,0,0,0,0.0
102901354.0,30590915.0,4,0,0,0,0.0
102901354.0,56836232.0,3,0,0,0,0.0
102901354.0,60964247.0,3,0,0,0,0.0
102901354.0,130318314.0,1,0,0,0,0.0
102901354.0,203184212.0,3,0,0,0,0.0
102901354.0,301054573.0,11,1,0,0,0.0
102901354.0,313877872.0,6,0,0,1,0.0
102901354.0,322692240.0,2,0,0,0,0.0
102901354.0,336911753.0,1,0,0,0,0.0
102901354.0,366824465.0,1,0,0,0,0.0
102907225.0,136381390.0,1,0,0,1,0.0
102955984.0,29926515.0,5,0,0,0,0.0
102955984.0,321972210.0,3,0,0,0,0.0
102955984.0,374247534.0,7,0,1,0,0.0
102955984.0,390335739.0,4,0,0,0,0.0
102968272.0,97383754.0,5,0,0,0,0.0
102968272.0,335929482.0,1,0,0,0,0.0
102976447.0,221269714.0,13,0,0,0,0.0
102976447.0,270230609.0,5,1,0,0,0.0
102978784.0,192762766.0,2,0,0,1,0.0
103033579.0,14909650.0,1,0,0,0,0.0
103033579.0,108725105.0,1,0,0,0,0.0
103033579.0,204896704.0,1,0,0,0,0.0
103033579.0,208615596.0,4,0,1,0,0.0
103033579.0,288518453.0,1,0,0,0,0.0
103033579.0,296854794.0,1,0,1,0,0.0
103033579.0,320670408.0,1,0,0,0,0.0
103044784.0,366387080.0,2,0,0,1,0.0
103051144.0,13145830.0,3,0,0,0,0.0
103054897.0,351744648.0,4,0,0,0,0.0
103054897.0,381765946.0,4,1,0,0,0.0
103076224.0,157952156.0,8,0,0,1,0.0
103078333.0,77595698.0,1,0,0,0,0.0
103078333.0,214469050.0,1,0,0,0,0.0
103078333.0,275448382.0,3,0,0,0,0.0
103078333.0,339843405.0,1,0,0,0,0.0
103078333.0,340491112.0,1,0,0,0,0.0
103078333.0,384988740.0,1,1,0,0,0.0
103156663.0,128427762.0,1,0,0,0,0.0
103167412.0,2217535.0,3,0,0,0,0.0
103167412.0,85231815.0,1,0,0,0,0.0
103175872.0,165538599.0,1,0,0,0,0.0
103175872.0,199348669.0,1,0,0,0,0.0
103175872.0,366313584.0,1,0,0,0,0.0
103183648.0,401506750.0,14,0,0,1,0.0
103193989.0,370463835.0,1,0,0,0,0.0
103193989.0,392521157.0,6,0,1,0,0.0
103210150.0,96089952.0,1,0,0,0,0.0
103210150.0,115391725.0,8,0,1,0,0.0
103210150.0,120370659.0,1,0,0,0,0.0
103210150.0,212916972.0,4,0,1,1,0.0
103214311.0,41179841.0,2,0,0,0,0.0
103214311.0,54909102.0,2,0,0,0,0.0
103214311.0,70935931.0,1,0,0,0,0.0
103214311.0,115503797.0,1,0,0,0,0.0
103214311.0,154180624.0,1,0,1,0,0.0
103214311.0,168589522.0,1,1,0,0,0.0
103214311.0,177375924.0,2,1,0,0,0.0
103214311.0,184003678.0,4,1,1,0,0.0
103214311.0,188286886.0,1,0,0,0,0.0
103214311.0,209702648.0,1,0,0,0,0.0
103214311.0,215915394.0,3,1,1,0,0.0
103214311.0,224190541.0,1,1,0,0,0.0
103214311.0,243215691.0,1,0,1,0,0.0
103214311.0,264235878.0,1,0,0,0,0.0
103214311.0,288934528.0,1,0,0,0,0.0
103214311.0,303449279.0,1,0,0,0,0.0
103214311.0,328882543.0,1,0,0,0,0.0
103214311.0,347626080.0,1,0,0,0,0.0
103214311.0,398646659.0,1,0,0,0,0.0
103215328.0,90820673.0,13,0,1,0,0.0
103215328.0,211850175.0,8,0,2,0,0.0
103215328.0,374735516.0,5,0,1,1,0.0
103215328.0,380281248.0,4,0,0,0,0.0
103220434.0,33769916.0,6,0,1,1,0.0
103220434.0,139387506.0,1,0,1,0,0.0
103226533.0,173971683.0,24,0,0,0,0.0
103226533.0,220867338.0,8,0,0,0,0.0
103226533.0,225265914.0,9,0,0,0,0.0
103226533.0,249751511.0,2,0,0,0,0.0
103226533.0,312816201.0,2,0,0,0,0.0
103226533.0,321870175.0,2,0,0,0,0.0
103226533.0,397175913.0,6,0,0,0,0.0
103234309.0,265960519.0,2,0,0,0,0.0
103244479.0,165576627.0,8,1,1,1,0.0
103244479.0,181336029.0,1,1,0,0,0.0
103262671.0,151029455.0,2,0,0,0,0.0
103262671.0,151764399.0,22,1,2,1,0.0
103288369.0,53919475.0,1,0,0,0,0.0
103288369.0,171856561.0,2,0,0,0,0.0
103288369.0,258243688.0,1,0,0,0,0.0
103304407.0,300928964.0,1,0,0,1,0.0
103316629.0,56594059.0,3,0,0,0,0.0
103316629.0,205426214.0,2,0,2,1,0.0
103316629.0,230163336.0,1,0,0,0,0.0
103316629.0,303871802.0,1,0,0,0,0.0
103330033.0,12325864.0,2,1,0,0,0.0
103330033.0,21772485.0,6,1,0,0,0.0
103330033.0,104956998.0,12,0,0,1,0.0
103330033.0,202589547.0,2,1,0,0,0.0
103336360.0,2885441.0,5,0,1,0,0.0
103336360.0,131251560.0,5,0,1,1,0.0
103336360.0,372034824.0,11,0,2,1,0.0
103351351.0,9374883.0,1,0,0,0,0.0
103351351.0,16011444.0,6,0,1,0,0.0
103351351.0,26093100.0,1,0,1,0,0.0
103351351.0,109272504.0,6,0,2,1,0.0
103351351.0,264198509.0,4,0,1,0,0.0
103351351.0,325163605.0,9,0,1,0,0.0
103391650.0,41846418.0,1,0,1,0,0.0
103391650.0,77357104.0,1,0,1,0,0.0
103391650.0,82028347.0,1,0,0,0,1.0
103391650.0,326278995.0,1,0,1,0,1.0
103391650.0,376036128.0,1,0,1,0,0.0
103391650.0,401105680.0,1,0,0,1,0.0
103405993.0,84202431.0,9,0,0,0,0.0
103405993.0,294811526.0,4,0,0,0,0.0
103405993.0,381329180.0,4,0,0,0,0.0
103412125.0,26010529.0,4,0,1,0,0.0
103412125.0,54489557.0,3,0,1,0,0.0
103412125.0,148672195.0,4,0,0,1,0.0
103412125.0,153529495.0,2,0,1,0,0.0
103426627.0,252938956.0,1,0,1,1,0.0
103456642.0,257141384.0,4,3,0,0,0.0
103456642.0,275584878.0,2,2,0,0,0.0
103456642.0,293461173.0,3,3,0,0,0.0
103456642.0,373709840.0,7,4,0,0,0.0
103457089.0,267230581.0,2,0,0,0,0.0
103457089.0,376104671.0,2,0,0,0,0.0
103460884.0,132174080.0,5,0,1,0,0.0
103460884.0,277053125.0,1,0,0,1,0.0
103460884.0,299558821.0,1,0,1,0,0.0
103460884.0,348951677.0,4,0,1,0,0.0
103475851.0,19212282.0,8,1,0,1,0.0
103475851.0,180173726.0,4,0,0,1,0.0
103475851.0,360949279.0,3,0,0,0,0.0
103485109.0,55257679.0,3,0,1,1,0.0
103485109.0,98430491.0,1,0,0,0,0.0
103485109.0,194561492.0,2,0,0,0,1.0
103485109.0,403328219.0,1,0,0,0,0.0
103507702.0,21026713.0,5,0,1,0,1.0
103507702.0,61799175.0,6,0,1,0,1.0
103507702.0,71020438.0,4,0,0,0,1.0
103507702.0,211724594.0,4,0,1,0,1.0
103507702.0,236686096.0,1,0,1,0,1.0
103507702.0,378303251.0,2,0,1,0,1.0
103546339.0,164776052.0,1,0,0,0,0.0
103546339.0,192710231.0,2,0,0,1,0.0
103546339.0,225352965.0,1,0,0,0,0.0
103546339.0,261752111.0,3,1,0,1,0.0
103546339.0,308640036.0,1,0,0,0,0.0
103582477.0,2395590.0,7,1,0,0,0.0
103582477.0,31148774.0,3,0,1,1,0.0
103582477.0,250763739.0,3,0,0,0,0.0
103582477.0,273993516.0,18,1,1,1,0.0
103582477.0,288595116.0,19,0,1,1,0.0
103582477.0,328923413.0,3,0,0,0,0.0
103588177.0,28946329.0,1,1,0,0,0.0
103588177.0,80718928.0,1,1,0,0,0.0
103588177.0,131935786.0,1,1,0,0,0.0
103600282.0,113477325.0,5,0,0,0,0.0
103600282.0,149393345.0,7,0,1,1,0.0
103600282.0,262647036.0,2,1,0,0,0.0
103600282.0,282262593.0,3,1,0,0,0.0
103600282.0,376653844.0,4,0,0,0,0.0
103600282.0,384746887.0,4,0,0,0,0.0
103610167.0,16879071.0,1,0,0,0,0.0
103610167.0,249844218.0,1,0,0,0,0.0
103610167.0,253716148.0,1,0,0,0,0.0
103610167.0,287788247.0,1,0,0,0,0.0
103616095.0,52650815.0,1,0,0,0,0.0
103616095.0,302521781.0,1,0,1,0,0.0
103628659.0,22494872.0,1,1,0,0,0.0
103628659.0,38513937.0,2,1,0,0,0.0
103628659.0,68287789.0,2,1,0,0,1.0
103628659.0,151309415.0,1,0,0,0,1.0
103628659.0,285618694.0,1,1,0,0,1.0
103628659.0,293341981.0,1,0,0,0,0.0
103628659.0,304961555.0,1,0,0,1,0.0
103650067.0,400982193.0,6,0,1,1,0.0
103653211.0,185049017.0,2,0,0,0,0.0
103670710.0,40041557.0,4,0,1,1,0.0
103686751.0,287604174.0,1,0,0,0,0.0
103694584.0,102075662.0,2,0,0,0,0.0
103694584.0,110073019.0,1,1,0,0,0.0
103694584.0,177501552.0,2,1,0,0,0.0
103694584.0,203448442.0,1,0,0,0,0.0
103694584.0,241262943.0,1,1,0,0,0.0
103694584.0,254838896.0,1,0,0,0,0.0
103694584.0,262616517.0,1,0,0,0,0.0
103698973.0,98721872.0,3,0,1,0,1.0
103698973.0,389877264.0,2,0,1,0,0.0
103713976.0,27064381.0,5,0,1,0,1.0
103713976.0,128964678.0,4,0,1,0,0.0
103736719.0,38971779.0,13,0,1,1,0.0
103750921.0,345052787.0,1,0,1,0,0.0
103750921.0,365431844.0,1,0,0,0,0.0
103751368.0,139634678.0,1,0,0,0,0.0
103751368.0,238219323.0,5,0,1,1,0.0
103751368.0,245229122.0,1,1,0,0,0.0
103751368.0,359980508.0,1,0,0,0,0.0
103779820.0,111154333.0,1,1,0,0,0.0
103779820.0,340217956.0,3,1,0,0,0.0
103794013.0,126846685.0,5,0,1,0,0.0
103801411.0,35602299.0,1,0,0,0,0.0
103801411.0,83412097.0,1,0,1,0,0.0
103801411.0,229364527.0,1,0,0,0,0.0
103801411.0,307102335.0,1,0,0,0,0.0
103801411.0,355776703.0,1,0,0,0,0.0
103823974.0,87409092.0,3,0,1,0,0.0
103823974.0,121640524.0,6,0,1,0,0.0
103823974.0,146632117.0,1,0,1,0,0.0
103823974.0,147570581.0,2,0,1,0,0.0
103823974.0,188150670.0,1,0,1,0,0.0
103823974.0,206430793.0,4,0,0,0,0.0
103823974.0,215911108.0,9,0,1,0,0.0
103823974.0,219510683.0,5,0,0,1,0.0
103823974.0,245970419.0,9,0,0,0,0.0
103823974.0,258803679.0,6,0,1,0,0.0
103823974.0,298697378.0,2,0,1,0,0.0
103823974.0,326409435.0,3,0,1,0,0.0
103823974.0,383627500.0,2,0,0,0,0.0
103823974.0,404277951.0,2,0,1,0,0.0
103838770.0,61032112.0,1,0,0,0,0.0
103838770.0,377419541.0,1,0,0,0,0.0
103838770.0,386315073.0,1,0,0,0,0.0
103848256.0,75343480.0,1,0,0,1,0.0
103869346.0,96292588.0,2,0,1,0,0.0
103869346.0,130642359.0,2,0,0,0,0.0
103869346.0,363332236.0,2,0,1,0,0.0
103871479.0,49552155.0,1,1,0,0,0.0
103871479.0,319314100.0,0,0,1,1,0.0
103879858.0,300466092.0,1,0,0,0,0.0
103884109.0,34676366.0,2,0,1,0,0.0
103884109.0,88411729.0,1,0,0,0,0.0
103884109.0,163270560.0,1,0,1,0,0.0
103884109.0,171225198.0,1,0,1,1,0.0
103884109.0,181718892.0,1,0,1,0,0.0
103884109.0,198956563.0,2,0,1,0,0.0
103884109.0,211147105.0,1,0,1,0,0.0
103884109.0,272168008.0,1,0,0,0,0.0
103884109.0,361201728.0,1,0,0,0,0.0
103884109.0,398715426.0,1,0,0,0,0.0
103898668.0,399214943.0,1,0,1,0,0.0
103926928.0,5656524.0,2,0,0,0,0.0
103926928.0,102200635.0,3,0,1,1,0.0
103926928.0,139995426.0,2,0,0,0,0.0
103926928.0,218854892.0,2,0,0,0,0.0
103926928.0,371702531.0,2,0,1,1,0.0
103950217.0,87878976.0,4,1,0,0,0.0
103950217.0,170558620.0,5,1,1,0,0.0
103950217.0,184463033.0,2,0,0,0,0.0
103950217.0,303196623.0,2,1,1,0,0.0
103950217.0,321442619.0,9,3,0,0,0.0
103950217.0,374457437.0,1,0,0,0,0.0
103950217.0,379914713.0,2,1,0,0,1.0
103954435.0,44073789.0,4,0,0,0,0.0
103954435.0,118385858.0,3,0,1,0,1.0
103971193.0,18610877.0,2,0,0,0,1.0
103971193.0,148917365.0,3,0,0,0,0.0
103971193.0,226214308.0,2,0,0,0,0.0
103983985.0,49489114.0,1,0,0,0,0.0
103983985.0,239393652.0,2,0,1,1,0.0
103983985.0,240694357.0,2,0,0,0,0.0
103983985.0,248614718.0,3,0,0,1,0.0
103983985.0,403401829.0,4,0,0,1,0.0
103994563.0,38466805.0,6,0,1,1,0.0
103994563.0,100598289.0,6,0,0,1,0.0
103995979.0,9812918.0,2,0,1,0,0.0
103995979.0,25557782.0,1,0,0,0,0.0
103995979.0,48916978.0,1,0,0,0,0.0
103995979.0,123363315.0,2,0,1,0,0.0
103995979.0,139019260.0,6,0,1,0,0.0
103995979.0,150634316.0,1,0,0,0,0.0
103995979.0,189575740.0,1,0,0,0,0.0
103995979.0,194013667.0,3,0,1,0,1.0
103995979.0,197348144.0,2,0,0,0,0.0
